0000,6974	0000,0000	0000,0000
0001,5083	0000,0000	0000,0000
0002,2271	0000,0000	0000,0000
0002,6819	0000,0000	0000,0000
0003,3839	0000,0000	0000,0000
0004,7345	0000,0000	0000,0000
0005,9279	0000,0000	0000,0000
0006,8285	0000,0000	0000,0000
0007,9213	0000,0000	0000,0000
0009,0136	0000,0000	0000,0000
0010,9493	0000,0000	0000,0000
0012,7960	0000,0000	0000,0000
0014,5516	0000,0000	0000,0000
0016,4712	0000,0000	0000,0000
0018,1788	0000,0000	0000,0000
0019,6619	0000,0000	0000,0000
0021,0303	0000,0000	0000,0000
0022,6003	0000,0000	0000,0000
0023,8571	0000,0000	0000,0000
0025,0762	0000,0000	0000,0000
0026,2121	0000,0000	0000,0000
0027,3507	0000,0000	0000,0000
0028,8159	0000,0000	0000,0000
0030,1138	0000,0000	0000,0000
0031,6373	0000,0000	0000,0000
0032,9387	0000,0000	0000,0000
0034,2196	0000,0000	0000,0000
0035,3296	0000,0000	0000,0000
0036,4121	0000,0000	0000,0000
0037,3486	0000,0000	0000,0000
0038,3357	0000,0000	0000,0000
0039,3114	0000,0000	0000,0000
0040,0227	0000,0000	0000,0000
0040,7590	0000,0000	0000,0000
0041,2726	0000,0000	0000,0000
0041,8527	0000,0000	0000,0000
0042,4704	0000,0000	0000,0000
0043,5868	0000,0000	0000,0000
0044,7865	0000,0000	0000,0000
0046,0511	0000,0000	0000,0000
0047,4510	0000,0000	0000,0000
0048,7921	0000,0000	0000,0000
0050,0708	0000,0000	0000,0000
0051,3937	0000,0000	0000,0000
0052,9599	0000,0000	0000,0000
0054,4180	0000,0000	0000,0000
0055,8755	0000,0000	0000,0000
0056,8375	0000,0000	0000,0000
0058,0685	0000,0000	0000,0000
0059,4738	0000,0000	0000,0000
0060,7497	0000,0000	0000,0000
0062,1486	0000,0000	0000,0000
0063,5423	0000,0000	0000,0000
0064,9450	0000,0000	0000,0000
0066,1262	0000,0000	0000,0000
0067,3126	0000,0000	0000,0000
0068,4371	0000,0000	0000,0000
0069,8918	0000,0000	0000,0000
0071,2543	0000,0000	0000,0000
0072,3519	0000,0000	0000,0000
0073,4088	0000,0000	0000,0000
0074,4064	0000,0000	0000,0000
0075,3849	0000,0000	0000,0000
0076,3951	0000,0000	0000,0000
0077,5030	0000,0000	0000,0000
0078,5901	0000,0000	0000,0000
0079,7590	0000,0000	0000,0000
0080,7263	0000,0000	0000,0000
0081,5120	0000,0000	0000,0000
0082,4049	0000,0000	0000,0000
0083,2986	0000,0000	0000,0000
0084,2353	0000,0000	0000,0000
0085,2067	0000,0000	0000,0000
0086,2921	0000,0000	0000,0000
0087,6407	0000,0000	0000,0000
0088,9828	0000,0000	0000,0000
0090,2932	0000,0000	0000,0000
0091,4404	0000,0000	0000,0000
0092,5751	0000,0000	0000,0000
0093,7404	0000,0000	0000,0000
0094,8617	0000,0000	0000,0000
0096,1173	0000,0000	0000,0000
0097,3483	0000,0000	0000,0000
0098,4259	0000,0000	0000,0000
0099,3763	0000,0000	0000,0000
0100,5041	0000,0000	0000,0000
0101,5884	0000,0000	0000,0000
0102,6753	0000,0000	0000,0000
0103,7198	0000,0000	0000,0000
0104,6363	0000,0000	0000,0000
0105,6380	0000,0000	0000,0000
0106,4508	0000,0000	0000,0000
0107,2540	0000,0000	0000,0000
0108,0946	0000,0000	0000,0000
0108,8239	0000,0000	0000,0000
0109,4330	0000,0000	0000,0000
0110,0573	0000,0000	0000,0000
0110,7532	0000,0000	0000,0000
0111,5665	0000,0000	0000,0000
0112,4941	0000,0000	0000,0000
0113,6750	0000,0000	0000,0000
0115,0542	0000,0000	0000,0000
0116,4450	0000,0000	0000,0000
0117,7981	0000,0000	0000,0000
0119,1009	0000,0000	0000,0000
0120,3813	0000,0000	0000,0000
0121,6956	0000,0000	0000,0000
0122,9844	0000,0000	0000,0000
0124,3063	0000,0000	0000,0000
0125,6036	0000,0000	0000,0000
0126,6248	0000,0000	0000,0000
0127,4649	0000,0000	0000,0000
0128,3350	0000,0000	0000,0000
0129,1686	0000,0000	0000,0000
0129,9344	0000,0000	0000,0000
0130,6495	0000,0000	0000,0000
0131,5238	0000,0000	0000,0000
0132,6538	0000,0000	0000,0000
0133,6590	0000,0000	0000,0000
0134,6662	0000,0000	0000,0000
0135,6250	0000,0000	0000,0000
0136,5302	0000,0000	0000,0000
0137,3907	0000,0000	0000,0000
0138,2474	0000,0000	0000,0000
0139,0750	0000,0000	0000,0000
0139,9116	0000,0000	0000,0000
0140,6248	0000,0000	0000,0000
0141,1819	0000,0000	0000,0000
0141,6941	0000,0000	0000,0000
0142,2597	0000,0000	0000,0000
0142,8363	0000,0000	0000,0000
0143,5989	0000,0000	0000,0000
0144,3876	0000,0000	0000,0000
0145,2608	0000,0000	0000,0000
0146,1820	0000,0000	0000,0000
0147,1425	0000,0000	0000,0000
0148,0660	0000,0000	0000,0000
0149,1318	0000,0000	0000,0000
0150,1870	0000,0000	0000,0000
0151,1152	0000,0000	0000,0000
0152,0298	0000,0000	0000,0000
0152,7399	0000,0000	0000,0000
0153,4915	0000,0000	0000,0000
0154,1280	0000,0000	0000,0000
0154,7337	0000,0000	0000,0000
0155,3780	0000,0000	0000,0000
0156,0083	0000,0000	0000,0000
0156,3626	0000,0000	0000,0000
0156,7792	0000,0000	0000,0000
0157,3797	0000,0000	0000,0000
0157,9623	0000,0000	0000,0000
0158,6600	0000,0000	0000,0000
0159,2792	0000,0000	0000,0000
0159,9976	0000,0000	0000,0000
0160,7475	0000,0000	0000,0000
0161,5565	0000,0000	0000,0000
0162,3452	0000,0000	0000,0000
0163,1994	0000,0000	0000,0000
0164,0405	0000,0000	0000,0000
0164,6682	0000,0000	0000,0000
0165,3011	0000,0000	0000,0000
0165,8335	0000,0000	0000,0000
0166,5192	0000,0000	0000,0000
0167,0949	0000,0000	0000,0000
0167,6886	0000,0000	0000,0000
0168,2147	0000,0000	0000,0000
0168,8009	0000,0000	0000,0000
0169,3114	0000,0000	0000,0000
0169,7681	0000,0000	0000,0000
0170,3480	0000,0000	0000,0000
0170,9424	0000,0000	0000,0000
0171,5336	0000,0000	0000,0000
0172,2544	0000,0000	0000,0000
0172,9991	0000,0000	0000,0000
0173,6766	0000,0000	0000,0000
0174,2860	0000,0000	0000,0000
0174,8484	0000,0000	0000,0000
0175,4041	0000,0000	0000,0000
0175,9921	0000,0000	0000,0000
0176,4949	0000,0000	0000,0000
0177,0530	0000,0000	0000,0000
0177,7666	0000,0000	0000,0000
0178,3046	0000,0000	0000,0000
0179,1211	0000,0000	0000,0000
0179,9760	0000,0000	0000,0000
0180,8462	0000,0000	0000,0000
0181,7269	0000,0000	0000,0000
0182,6493	0000,0000	0000,0000
0183,5486	0000,0000	0000,0000
0184,4195	0000,0000	0000,0000
0185,2579	0000,0000	0000,0000
0185,9503	0000,0000	0000,0000
0186,5492	0000,0000	0000,0000
0186,8641	0000,0000	0000,0000
0187,2245	0000,0000	0000,0000
0187,7029	0000,0000	0000,0000
0188,2928	0000,0000	0000,0000
0188,8649	0000,0000	0000,0000
0189,5828	0000,0000	0000,0000
0190,3167	0000,0000	0000,0000
0191,0829	0000,0000	0000,0000
0191,9513	0000,0000	0000,0000
0192,9786	0000,0000	0000,0000
0194,0134	0000,0000	0000,0000
0194,9636	0000,0000	0000,0000
0195,8652	0000,0000	0000,0000
0196,6327	0000,0000	0000,0000
0197,3832	0000,0000	0000,0000
0197,9898	0000,0000	0000,0000
0198,5891	0000,0000	0000,0000
0199,1168	0000,0000	0000,0000
0199,5220	0000,0000	0000,0000
0199,7538	0000,0000	0000,0000
0199,9412	0000,0000	0000,0000
0200,2799	0000,0000	0000,0000
0200,5782	0000,0000	0000,0000
0200,9714	0000,0000	0000,0000
0201,3832	0000,0000	0000,0000
0201,9076	0000,0000	0000,0000
0202,4846	0000,0000	0000,0000
0203,1643	0000,0000	0000,0000
0203,9546	0000,0000	0000,0000
0204,7672	0000,0000	0000,0000
0205,6447	0000,0000	0000,0000
0206,3928	0000,0000	0000,0000
0207,2273	0000,0000	0000,0000
0208,0670	0000,0000	0000,0000
0209,0026	0000,0000	0000,0000
0209,9126	0000,0000	0000,0000
0210,7793	0000,0000	0000,0000
0211,5549	0000,0000	0000,0000
0212,2825	0000,0000	0000,0000
0213,0495	0000,0000	0000,0000
0213,7744	0000,0000	0000,0000
0214,5452	0000,0000	0000,0000
0215,2582	0000,0000	0000,0000
0216,0288	0000,0000	0000,0000
0216,7777	0000,0000	0000,0000
0217,4505	0000,0000	0000,0000
0218,4874	0000,0000	0000,0000
0219,5531	0000,0000	0000,0000
0220,5738	0000,0000	0000,0000
0221,6600	0000,0000	0000,0000
0222,7570	0000,0000	0000,0000
0223,9085	0000,0000	0000,0000
0225,0705	0000,0000	0000,0000
0226,0927	0000,0000	0000,0000
0227,0809	0000,0000	0000,0000
0228,1509	0000,0000	0000,0000
0228,9000	0000,0000	0000,0000
0229,6165	0000,0000	0000,0000
0230,4068	0000,0000	0000,0000
0231,1054	0000,0000	0000,0000
0231,8050	0000,0000	0000,0000
0232,5092	0000,0000	0000,0000
0233,1194	0000,0000	0000,0000
0233,7103	0000,0000	0000,0000
0234,4836	0000,0000	0000,0000
0235,2101	0000,0000	0000,0000
0235,8877	0000,0000	0000,0000
0236,5554	0000,0000	0000,0000
0237,1444	0000,0000	0000,0000
0237,7166	0000,0000	0000,0000
0238,2513	0000,0000	0000,0000
0238,7132	0000,0000	0000,0000
0239,2008	0000,0000	0000,0000
0239,7322	0000,0000	0000,0000
0240,1654	0000,0000	0000,0000
0240,5447	0000,0000	0000,0000
0240,9624	0000,0000	0000,0000
0241,5487	0000,0000	0000,0000
0242,1492	0000,0000	0000,0000
0242,7306	0000,0000	0000,0000
0243,3245	0000,0000	0000,0000
0243,9383	0000,0000	0000,0000
0244,5461	0000,0000	0000,0000
0245,0936	0000,0000	0000,0000
0245,5258	0000,0000	0000,0000
0246,0302	0000,0000	0000,0000
0246,5754	0000,0000	0000,0000
0246,9520	0000,0000	0000,0000
0247,2988	0000,0000	0000,0000
0247,7245	0000,0000	0000,0000
0248,1907	0000,0000	0000,0000
0248,6719	0000,0000	0000,0000
0249,2180	0000,0000	0000,0000
0249,8626	0000,0000	0000,0000
0250,4715	0000,0000	0000,0000
0251,0220	0000,0000	0000,0000
0251,5697	0000,0000	0000,0000
0252,1142	0000,0000	0000,0000
0252,6662	0000,0000	0000,0000
0253,2247	0000,0000	0000,0000
0253,9966	0000,0000	0000,0000
0254,6786	0000,0000	0000,0000
0255,2777	0000,0000	0000,0000
